link,Рейтинг,Количество отзывов,Название,Цена,Бренд,Сокет процессора,Процессор,"Процессор, частота",Количество ядер процессора,Чипсет материнской платы,Оперативная память,Максимальный объем оперативной памяти,Тип графического контроллера,Графика,Объем SSD,Тип кабельной сети (разъем RJ-45),Операционная система,Разъемов PS/2,Разъемов USB 2.0,Разъемов USB 3.0,Разъемов HDMI,Разъемов DisplayPort,Разъем для микрофона,Разъем для наушников,Тип корпуса,Блок питания,Цвет корпуса,Вес товара,Размеры корпуса (ШхВхГ),Гарантийное,Гарантия,Габариты упаковки (ед) ДхШхВ,Вес упаковки (ед),Разъемов D-Sub,Особенности графического контроллера,Поддержка Wi-Fi,Стандарт Wi-Fi,Поддержка Bluetooth,Стандарт Bluetooth,Разъемов USB 3.0 (Type-C),Тип блока питания,Кард-ридер,Разъемов USB 3.1,Разъемов USB 2.0 (Type-C),Разъемов DVI,Разъем наушники/микрофон,Разъемов USB 3.2 (Type-C),Жесткий диск,Разъемов USB 3.1 (Type-C),Отделка корпуса,Особенности оперативной памяти,Особенности жестких дисков,Комплектация,Страна производства,Число ядер GPU,Разъемов Thunderbolt 3,Входное напряжение (мин),Входное напряжение (макс),Тип вилки,Частота энергоэффективных ядер,Количество высокопроизводительных ядер,Количество энергоэффективных ядер,Разрядность ОС,Клавиатура,Клавиатура с русскими буквами,Мышь,Объем второго SSD,Частота электросети,Особенности ОС,Разъемов RS-232,Особенности,Разъемов Thunderbolt 4,Разъемов USB 4.0,Поддержка карт памяти,Экран с поддержкой 3D,Возможность монтажа в стойку,Оптический привод,Монитор в комплекте,Встроенные динамики,Размер крепления VESA,Дополнительно в комплекте,Особенности процессора,Поддержка Intel Optane,Буферная память HDD,Модель монитора,Диагональ экрана,Разрешение экрана,Яркость экрана,Время отклика,Угол обзора
https://www.citilink.ru/product/pk-iru-home-225-mt-ryzen-5-2600-8gb-ssd480gb-gtx1660-6gb-w10hsl64-cher-1595680/,5,2,"Компьютер iRU Home 225, AMD Ryzen 5 2600, DDR4 8ГБ, 480ГБ(SSD), NVIDIA GeForce GTX 1660 - 6144 Мб, Windows 10 Home, черный [1595680]",100 000₽,IRU,Socket AM4,AMD Ryzen 5 2600,"3.4 ГГц (3.9 ГГц, в режиме Turbo)",6-ядерный,AMD A320,"8 ГБ, DDR4, DIMM, 2400 МГц",32 ГБ,дискретный,NVIDIA GeForce GTX 1660 - 6144 Мб,480 ГБ,Gigabit Ethernet,Windows 10 Home,2 (клавиатура и мышь),2,4,1,,1,1,minitower,500 Вт,черный,7 кг,165 х 350 х 350 мм,Гарантия СЦ производителя,36 мес.,0.54x0.25x0.58 м,9.2 кг,,,,,,,,внутренний,,,,1,,,,,,,,,,,,,,,,,,64-bit,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.citilink.ru/product/pk-acer-veriton-x2665g-sff-i5-9400-16gb-1tb-7-2k-uhdg-630-w10pro-kb-m-1587964/,Код товара: 1587964,,"Компьютер Acer Veriton X2665G, Intel Core i5 9400, DDR4 8ГБ, 1000ГБ, Intel UHD Graphics 630, Windows 10 Pro, черный [dt.vseer.062]",62 760₽,ACER,,Intel Core i5 9400,"2.9 ГГц (4.1 ГГц, в режиме Turbo)",6-ядерный,,"8 ГБ, DDR4, DIMM",32 ГБ,интегрированный,Intel UHD Graphics 630,,Gigabit Ethernet,Windows 10 Pro,2 (клавиатура и мышь),4,2,1,1,1,,small form factor,180 Вт,черный,5 кг,102 х 330 х 305.1 мм,Гарантия СЦ производителя,12 мес.,0.5x0.17x0.42 м,6.5 кг,1,,,,,,,внутренний,,2 шт,,,1,,"1000 ГБ, 7200 об/мин, SATA III",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.citilink.ru/product/pk-lenovo-legion-t5-26amr5-mt-ryzen-5-5600g-16gb-ssd512gb-rtx3060ti-8g-1564470/,5,1,"Компьютер Lenovo Legion T5 26AMR5, AMD Ryzen 5 5600G, DDR4 16ГБ, 512ГБ(SSD), NVIDIA GeForce RTX 3060Ti - 8192 Мб, noOS, черный [90rc00uxrs]",105 900₽,LENOVO,,AMD Ryzen 5 5600G,"3.9 ГГц (4.4 ГГц, в режиме Turbo)",6-ядерный,AMD B550,"16 ГБ, DDR4, UDIMM, 3200 МГц",,дискретный,NVIDIA GeForce RTX 3060Ti - 8192 Мб,512 ГБ,Gigabit Ethernet,noOS,,2,4,1,3,1,,tower,550 Вт,черный,14 кг,205 х 411 х 396 мм,Гарантия СЦ производителя,12 мес.,0.48x0.34x0.57 м,14.9 кг,,,есть,802.11 a/b/g/n/ac/ax,есть,v5.1,,внутренний,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.citilink.ru/product/pk-acer-aspire-tc-1660-sff-i3-10105-8gb-512gb-gtx1650-cr-noos-chernyi-1554159/,Код товара: 1554159,,"Компьютер Acer Aspire TC-1660, Intel Core i3 10105, DDR4 8ГБ, 512ГБ(SSD), NVIDIA GeForce GTX 1650 - 4096 Мб, noOS, черный [dg.bgzer.006]",52 990₽,ACER,,Intel Core i3 10105,"3.7 ГГц (4.4 ГГц, в режиме Turbo)",4-ядерный,Intel B560,"8 ГБ, DDR4, DIMM",,дискретный,NVIDIA GeForce GTX 1650 - 4096 Мб,512 ГБ,Gigabit Ethernet,noOS,,4,2,1,,1,1,small form factor,500 Вт,черный,7.4 кг,163 х 340 х 350 мм,Гарантия СЦ производителя,12 мес.,0.5x0.24x0.42 м,5 кг,,,,,,,,,,1 шт,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.citilink.ru/product/pk-acer-aspire-tc-1660-sff-i3-10105-8gb-1tb-gtx1650-cr-noos-chernyi-1554155/,Код товара: 1554155,,"Компьютер Acer Aspire TC-1660, Intel Core i3 10105, DDR4 8ГБ, 1000ГБ, NVIDIA GeForce GTX 1650 - 4096 Мб, noOS, черный [dg.bgzer.004]",50 490₽,ACER,,Intel Core i3 10105,"3.7 ГГц (4.4 ГГц, в режиме Turbo)",4-ядерный,Intel B560,"8 ГБ, DDR4, DIMM",,дискретный,NVIDIA GeForce GTX 1650 - 4096 Мб,,Gigabit Ethernet,noOS,,4,2,1,,1,1,small form factor,500 Вт,черный,7.4 кг,163 х 340 х 350 мм,Гарантия СЦ производителя,12 мес.,0.5x0.24x0.42 м,5 кг,,,,,,,,,,1 шт,,1,,,"1000 ГБ, 7200 об/мин",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.citilink.ru/product/pk-iru-game-717-mt-i7-10700f-32gb-1tb-7-2k-ssd512gb-rtx3090-24gb-dos-c-1546544/,Код товара: 1546544,,"Компьютер iRU Game 717, Intel Core i7 10700F, DDR4 32ГБ, 1ТБ, 512ГБ(SSD), NVIDIA GeForce RTX 3090 - 24576 Мб, Free DOS, черный [1546544]",341 300₽,IRU,LGA 1200,Intel Core i7 10700F,"2.9 ГГц (4.8 ГГц, в режиме Turbo)",8-ядерный,Intel z590,"32 ГБ, DDR4, DIMM, 3000 МГц",128 ГБ,дискретный,NVIDIA GeForce RTX 3090 - 24576 Мб,512 ГБ,Gigabit Ethernet,Free DOS,,,4,1,,1,1,minitower,750 Вт,черный,7 кг,210 х 460 х 428 мм,Гарантия СЦ производителя,36 мес.,0.541x0.26x0.58 м,9.2 кг,,,,,,,,,,,,,,,"1024 ГБ, 7200 об/мин, SATA III",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32 МБ,,,,,,
https://www.citilink.ru/product/pk-acer-aspire-tc-1660-mt-i3-10105-8gb-ssd256gb-gtx1650-4gb-cr-endless-1536948/,5,2,"Компьютер Acer Aspire TC-1660, Intel Core i3 10105, DDR4 8ГБ, 256ГБ(SSD), NVIDIA GeForce GTX 1650 - 4096 Мб, noOS, черный [dg.bgzer.005]",51 590₽,ACER,,Intel Core i3 10105,"3.7 ГГц (4.4 ГГц, в режиме Turbo)",4-ядерный,Intel B560,"8 ГБ, DDR4, DIMM",,дискретный,NVIDIA GeForce GTX 1650 - 4096 Мб,256 ГБ,Gigabit Ethernet,noOS,,4,2,1,,1,1,tower,500 Вт,черный,7.4 кг,163 х 340 х 350 мм,Гарантия СЦ производителя,12 мес.,0.502x0.24x0.42 м,8.5 кг,,,есть,802.11 a/b/g/n/ac,есть,,,,,1 шт,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.citilink.ru/product/pk-iru-game-717-mt-i7-10700f-16gb-1tb-7-2k-ssd500gb-rtx3070-8gb-w10hsl-1528197/,Код товара: 1528197,,"Компьютер iRU Game 717, Intel Core i7 10700F, DDR4 16ГБ, 1ТБ, 500ГБ(SSD), NVIDIA GeForce RTX 3070 - 8192 Мб, Windows 10 Home, черный [1528197]",188 300₽,IRU,Socket 1200,Intel Core i7 10700F,"2.9 ГГц (4.8 ГГц, в режиме Turbo)",8-ядерный,Intel Z490,"16 ГБ, DDR4, DIMM, 3000 МГц",128 ГБ,дискретный,NVIDIA GeForce RTX 3070 - 8192 Мб,500 ГБ,Gigabit Ethernet,Windows 10 Home,,,4,1,,1,1,minitower,700 Вт,черный,9 кг,210 х 460 х 428 мм,Гарантия СЦ производителя,36 мес.,0.541x0.26x0.58 м,8.1 кг,,,,,,,,внутренний,,2 шт,,,,,"1024 ГБ, 7200 об/мин, SATA3",,,,,,,,,,,,,,,64-bit,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.citilink.ru/product/pk-iru-game-717-mt-i7-10700f-32gb-1tb-7-2k-ssd500gb-rtx3090-24gb-dos-c-1520612/,Код товара: 1520612,,"Компьютер iRU Game 717, Intel Core i7 10700F, DDR4 32ГБ, 1ТБ, 500ГБ(SSD), NVIDIA GeForce RTX 3090 - 24576 Мб, Free DOS, черный [1520612]",327 000₽,IRU,LGA 1200,Intel Core i7 10700F,"2.9 ГГц (4.8 ГГц, в режиме Turbo)",8-ядерный,Intel Z490,"32 ГБ, DDR4, DIMM, 3000 МГц",128 ГБ,дискретный,NVIDIA GeForce RTX 3090 - 24576 Мб,500 ГБ,Gigabit Ethernet,Free DOS,1 (комбинированный),3,4,1,3,1,1,miditower,800 Вт,черный,9 кг,210 х 520 х 404 мм,Гарантия СЦ производителя,36 мес.,0.54x0.25x0.56 м,9.2 кг,,,,,,,,,,,,,,,"1024 ГБ, 7200 об/мин, SATA III",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.citilink.ru/product/pk-lenovo-legion-t5-26amr5-mt-ryzen-5-5600g-16gb-1tb-ssd512gb-gtx1660-1518435/,Код товара: 1518435,,"Компьютер Lenovo Legion T5 26AMR5, AMD Ryzen 5 5600G, DDR4 16ГБ, 1ТБ, 512ГБ(SSD), NVIDIA GeForce GTX 1660 Super - 6144 Мб, noOS, черный [90rc00murs]",123 840,LENOVO,,AMD Ryzen 5 5600G,"3.9 ГГц (4.4 ГГц, в режиме Turbo)",6-ядерный,AMD B550,"16 ГБ, DDR4, DIMM, 3200 МГц",128 ГБ,дискретный,NVIDIA GeForce GTX 1660 Super - 6144 Мб,512 ГБ,Gigabit Ethernet,noOS,,2,4,1,1,1,,tower,550 Вт,черный,14 кг,205 х 411 х 396 мм,Гарантия СЦ производителя,12 мес.,0.49x0.36x0.55 м,13.7 кг,,,есть,802.11 a/b/g/n/ac/ax,есть,v5.1,,внутренний,,,,1,1,,"1024 ГБ, 7200 об/мин",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.citilink.ru/product/pk-iru-game-525-twr-ryzen-5-3600-16gb-1tb-7-2k-ssd240gb-rx-6700-12gb-d-1510178/,Код товара: 1510178,,"Компьютер iRU Game 525, AMD Ryzen 5 3600, DDR4 16ГБ, 1ТБ, 240ГБ(SSD), AMD Radeon RX 6700XT - 12288 Мб, Free DOS, черный [1510178]",161 300₽,IRU,Socket AM4,AMD Ryzen 5 3600,"3.6 ГГц (4.2 ГГц, в режиме Turbo)",6-ядерный,AMD B450,"16 ГБ, DDR4, DIMM, 3000 МГц",32 ГБ,дискретный,AMD Radeon RX 6700XT - 12288 Мб,240 ГБ,Gigabit Ethernet,Free DOS,1 (клавиатура),2,4,1,,1,1,fulltower,700 Вт,черный,7 кг,210 х 520 х 404 мм,Гарантия СЦ производителя,36 мес.,0.54x0.26x0.58 м,9.2 кг,1,,,,,,,внутренний,,,,1,,,"1024 ГБ, 7200 об/мин",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.citilink.ru/product/pk-iru-office-312-mt-pg-g5420-4gb-ssd120gb-uhdg-610-dos-chernyi-1504206/,Код товара: 1504206,,"Компьютер iRU Office 312, Intel Pentium Gold G5420, DDR4 4ГБ, 120ГБ(SSD), Intel UHD Graphics 610, Free DOS, черный [1504206]",34 100₽,IRU,LGA 1151 v2,Intel Pentium Gold G5420,3.8 ГГц,2-ядерный,Intel H310,"4 ГБ, DDR4, DIMM, 2666 МГц",32 ГБ,интегрированный,Intel UHD Graphics 610,120 ГБ,Gigabit Ethernet,Free DOS,1 (клавиатура),4,2,1,,1,1,minitower,400 Вт,черный,6.5 кг,170 х 350 х 395 мм,Гарантия СЦ производителя,36 мес.,0.54x0.25x0.58 м,10.4 кг,1,,,,,,,внутренний,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.citilink.ru/product/pk-iru-game-525-mt-ryzen-5-3600-16gb-1tb-7-2k-ssd240gb-rtx3060-12gb-do-1498866/,4.3,3,"Компьютер iRU Game 525, AMD Ryzen 5 3600, DDR4 16ГБ, 1ТБ, 240ГБ(SSD), NVIDIA GeForce RTX 3060 - 12288 Мб, Free DOS, черный [1498866]",99 700,IRU,Socket AM4,AMD Ryzen 5 3600,"3.6 ГГц (4.2 ГГц, в режиме Turbo)",6-ядерный,AMD B450,"16 ГБ, DDR4, DIMM, 2400 МГц",32 ГБ,дискретный,NVIDIA GeForce RTX 3060 - 12288 Мб,240 ГБ,Gigabit Ethernet,Free DOS,1 (клавиатура),3,6,1,,1,1,minitower,700 Вт,черный,7 кг,210 х 520 х 404 мм,Гарантия СЦ производителя,36 мес.,0.58x0.26x0.54 м,9.2 кг,1,,,,,,,внутренний,,,,1,,,"1024 ГБ, 7200 об/мин",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.citilink.ru/product/pk-iru-home-225-mt-ryzen-5-3600-16gb-1tb-7-2k-ssd240gb-gtx1650-4gb-w10-1481873/,Код товара: 1481873,,"Компьютер iRU Home 225, AMD Ryzen 5 3600, DDR4 16ГБ, 1000ГБ, 240ГБ(SSD), NVIDIA GeForce GTX 1650 - 4096 Мб, Windows 10 Home, черный [1481873]",122 100₽,IRU,Socket AM4,AMD Ryzen 5 3600,"3.6 ГГц (4.2 ГГц, в режиме Turbo)",6-ядерный,AMD A320,"16 ГБ, DDR4, DIMM, 2400 МГц",32 ГБ,дискретный,NVIDIA GeForce GTX 1650 - 4096 Мб,240 ГБ,Gigabit Ethernet,Windows 10 Home,1 (комбинированный),3,5,1,2,1,1,minitower,400 Вт,черный,7 кг,165 х 350 х 350 мм,Гарантия СЦ производителя,36 мес.,0.54x0.26x0.58 м,7.9 кг,,,,,,,,внутренний,,,,,,,"1000 ГБ, 7200 об/мин, SATA III",,,,,,,,,,,,,,,64-bit,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.citilink.ru/product/pk-iru-home-315-mt-i3-10100f-16gb-1tb-7-2k-ssd240gb-gtx1650-4gb-dos-ch-1479406/,4,2,"Компьютер iRU Home 315, Intel Core i3 10100F, DDR4 16ГБ, 1ТБ, 240ГБ(SSD), NVIDIA GeForce GTX 1650 - 4096 Мб, Free DOS, черный [1479406]",99 700,IRU,LGA 1200,Intel Core i3 10100F,"3.6 ГГц (4.3 ГГц, в режиме Turbo)",4-ядерный,Intel H410,"16 ГБ, DDR4, DIMM, 2400 МГц",64 ГБ,дискретный,NVIDIA GeForce GTX 1650 - 4096 Мб,240 ГБ,Gigabit Ethernet,Free DOS,1 (комбинированный),6,3,1,,1,1,miditower,400 Вт,черный,6.5 кг,186 х 382 х 373 мм,Гарантия СЦ производителя,36 мес.,0.54x0.25x0.58 м,9.4 кг,,,,,,,,,,,,1,,,"1024 ГБ, 7200 об/мин",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.citilink.ru/product/pk-iru-home-312-mt-pg-g5420-4gb-1tb-7-2k-uhdg-610-dos-chernyi-1395638/,5,1,"Компьютер iRU Home 312, Intel Pentium Gold G5420, DDR4 4ГБ, 1ТБ, Intel UHD Graphics 610, Free DOS, черный [1395638]",38 200₽,IRU,LGA 1151 v2,Intel Pentium Gold G5420,3.8 ГГц,2-ядерный,Intel H110,"4 ГБ, DDR4, DIMM, 2666 МГц",32 ГБ,интегрированный,Intel UHD Graphics 610,,Gigabit Ethernet,Free DOS,1 (клавиатура),4,2,1,,1,1,minitower,400 Вт,черный,6.5 кг,165 х 350 х 350 мм,Гарантия СЦ производителя,36 мес.,0.55x0.26x0.58 м,10.4 кг,1,,,,,,,внутренний,,,,1,,,"1024 ГБ, 7200 об/мин",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.citilink.ru/product/pk-acer-aspire-xc-1660-sff-i5-11400-8gb-1tb-ssd512gb-uhdg-730-cr-w11-c-1605440/,Код товара: 1605440,,"Компьютер Acer Aspire XC-1660, Intel Core i5 11400, DDR4 8ГБ, 1000ГБ, 512ГБ(SSD), Intel UHD Graphics 730, Windows 11 Home, черный [dt.bgwer.01u]",Нет в наличии,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.citilink.ru/product/pk-iru-home-310b5se-mt-i5-11400-16gb-ssd256gb-uhdg-730-dos-chernyi-1927457/,Код товара: 1927457,,"Компьютер iRU Home 310B5SE, Intel Core i5 11400, DDR4 16ГБ, 256ГБ(SSD), Intel UHD Graphics 730, Free DOS, черный [1927457]",Нет в наличии,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.citilink.ru/product/pk-apple-mac-mini-a2686-slim-m2-8-core-16gb-ssd512gb-10-core-gpu-macos-1927710/,Код товара: 1927710,,"Компьютер Apple Mac mini A2686, Apple M2 8 core, 16ГБ, 512ГБ(SSD), macOS, серебристый [z16l000pr]",Нет в наличии,APPLE,,Apple M2 8 core,,8-ядерный,,16 ГБ,,интегрированный,,512 ГБ,Gigabit Ethernet,macOS,,,1,1,,,1,slim,,серебристый,1.18 кг,197 х 36 х 197 мм,Гарантия продавца,12 мес.,0.24x0.12x0.245 м,2.1 кг,,,есть,802.11 a/b/g/n/ac/ax,есть,v5.3,,внутренний,,,,,,,,,матовая,,,,,10 core GPU,,,,,,,,,,,,,,,,Для з/у нужен будет переходник на евро.,2,1 шт,,,,,,,,,,,,,,,,,
https://www.citilink.ru/product/pk-iru-game-320a5ge-mt-ryzen-5-3600-16gb-ssd512gb-gtx1650-4gb-dos-cher-1925316/,Код товара: 1925316,,"Компьютер iRU Game 320A5GE, AMD Ryzen 5 3600, DDR4 16ГБ, 512ГБ(SSD), NVIDIA GeForce GTX 1650 - 4096 Мб, Free DOS, черный [1925316]",Нет в наличии,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.citilink.ru/product/pk-iru-game-510b5gma-mt-i7-11700f-16gb-ssd1tb-rtx3070-8gb-dos-chernyi-1925222/,Код товара: 1925222,,"Компьютер iRU Game 510B5GMA, Intel Core i7 11700F, DDR4 16ГБ, 1ТБ(SSD), NVIDIA GeForce RTX 3070 - 8192 Мб, Free DOS, черный [1925222]",Нет в наличии,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.citilink.ru/product/pk-iru-game-517ec-twr-i7-12700kf-32gb-ssd1tb-rtx4070ti-12gb-dos-cherny-1921000/,Код товара: 1921000,,"Компьютер iRU Game 517EC, Intel Core i7 12700KF, DDR4 32ГБ, 1ТБ(SSD), NVIDIA GeForce RTX 4070 Ti - 12288 Мб, Free DOS, черный [1921000]",Нет в наличии,IRU,LGA 1700,Intel Core i7 12700KF,"3.6 ГГц (4.9 ГГц, в режиме Turbo)",12-ядерный,Intel Z790,"32 ГБ, DDR4, DIMM, 3200 МГц",128 ГБ,дискретный,NVIDIA GeForce RTX 4070 Ti - 12288 Мб,1024 ГБ,Gigabit Ethernet,Free DOS,,2,6,1,3,1,1,fulltower,850 Вт,черный,15 кг,242 х 530 х 544 мм,Гарантия СЦ производителя,36 мес.,0.65x0.36x0.63 м,9.2 кг,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7 ГГц и 3.8 ГГЦ в режиме Turbo,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.citilink.ru/product/pk-iru-game-717ec-twr-i7-12700kf-32gb-ssd1tb-rtx4080-16gb-dos-chernyi-1920998/,Код товара: 1920998,,"Компьютер iRU Game 717EC, Intel Core i7 12700KF, DDR4 32ГБ, 1ТБ(SSD), NVIDIA GeForce RTX 4080 - 16384 Мб, Free DOS, черный [1920998]",Нет в наличии,IRU,LGA 1700,Intel Core i7 12700KF,"3.6 ГГц (4.9 ГГц, в режиме Turbo)",12-ядерный,Intel Z790,"32 ГБ, DDR4, DIMM, 3200 МГц",128 ГБ,дискретный,NVIDIA GeForce RTX 4080 - 16384 Мб,1024 ГБ,Gigabit Ethernet,Free DOS,,2,6,1,3,1,1,fulltower,1000 Вт,черный,15 кг,242 х 530 х 544 мм,Гарантия СЦ производителя,36 мес.,0.645x0.36x0.63 м,9.2 кг,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7 ГГц и 3.8 ГГЦ в режиме Turbo,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.citilink.ru/product/pk-iru-game-315ec-mt-i5-13400f-16gb-ssd512gb-rtx3050-8gb-dos-chernyi-1920995/,Код товара: 1920995,,"Компьютер iRU Game 315EC, Intel Core i5 13400F, DDR4 16ГБ, 512ГБ(SSD), NVIDIA GeForce RTX 3050 - 8192 Мб, Free DOS, черный [1920995]",Нет в наличии,IRU,LGA 1700,Intel Core i5 13400F,"2.5 ГГц (4.6 ГГц, в режиме Turbo)",10-ядерный,Intel B760,"16 ГБ, DDR4, DIMM, 3200 МГц",64 ГБ,дискретный,NVIDIA GeForce RTX 3050 - 8192 Мб,512 ГБ,Gigabit Ethernet,Free DOS,1 (комбинированный),5,3,1,3,1,1,miditower,650 Вт,черный,7 кг,185 х 460 х 420 мм,Гарантия СЦ производителя,36 мес.,0.28x0.52x0.455 м,9.2 кг,,,,,,,,,,,,1,,,,,,,,,,,,,,,1.8 ГГц и 3.3 ГГЦ в режиме Turbo,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.citilink.ru/product/pk-iru-game-717ec-twr-i5-13700kf-32gb-ssd1tb-rtx4080-16gb-dos-chernyi-1920471/,Код товара: 1920471,,"Компьютер iRU Game 717EC, Intel Core i7 13700KF, DDR4 32ГБ, 1ТБ(SSD), NVIDIA GeForce RTX 4080 - 16384 Мб, Free DOS, черный [1920471]",Нет в наличии,IRU,LGA 1700,Intel Core i7 13700KF,"3.4 ГГц (5.4 ГГц, в режиме Turbo)",16-ядерный,Intel Z790,"32 ГБ, DDR4, DIMM, 3200 МГц",128 ГБ,дискретный,NVIDIA GeForce RTX 4080 - 16384 Мб,1024 ГБ,Gigabit Ethernet,Free DOS,,2,6,1,3,1,1,fulltower,1000 Вт,черный,15 кг,242 х 530 х 544 мм,Гарантия СЦ производителя,36 мес.,0.65x0.355x0.63 м,21 кг,,,,,,,,,,1 шт,,,,1,,,,,,,,,,,,,2.5 ГГц и 4.2 ГГЦ в режиме Turbo,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.citilink.ru/product/pk-iru-game-315ec-mt-i5-12400f-16gb-ssd512gb-rtx3060-12gb-dos-chernyi-1920455/,Код товара: 1920455,,"Компьютер iRU Game 315EC, Intel Core i5 12400F, DDR4 16ГБ, 512ГБ(SSD), NVIDIA GeForce RTX 3060 - 12288 Мб, Free DOS, черный [1920455]",Нет в наличии,IRU,LGA 1700,Intel Core i5 12400F,"2.5 ГГц (4.4 ГГц, в режиме Turbo)",6-ядерный,Intel H610,"16 ГБ, DDR4, DIMM, 3200 МГц",64 ГБ,дискретный,NVIDIA GeForce RTX 3060 - 12288 Мб,512 ГБ,Gigabit Ethernet,Free DOS,1 (комбинированный),5,3,1,1,1,1,miditower,500 Вт,черный,7 кг,185 х 460 х 420 мм,Гарантия СЦ производителя,36 мес.,0.53x0.265x0.455 м,9.2 кг,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.citilink.ru/product/pk-iru-game-313ec-mt-i3-12100-16gb-ssd256gb-uhdg-730-dos-chernyi-1920333/,Код товара: 1920333,,"Компьютер iRU Game 313EC, Intel Core i3 12100, DDR4 16ГБ, 256ГБ(SSD), Intel UHD Graphics 730, Free DOS, черный [1920333]",Нет в наличии,IRU,LGA 1700,Intel Core i3 12100,"3.3 ГГц (4.3 ГГц, в режиме Turbo)",4-ядерный,Intel H610,"16 ГБ, DDR4, DIMM, 3200 МГц",64 ГБ,интегрированный,Intel UHD Graphics 730,256 ГБ,Gigabit Ethernet,Free DOS,1 (комбинированный),5,3,1,1,1,1,miditower,500 Вт,черный,7 кг,185 х 460 х 420 мм,Гарантия СЦ производителя,36 мес.,0.53x0.285x0.53 м,9.2 кг,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.citilink.ru/product/pk-iru-home-310h5se-mt-i5-11400f-16gb-ssd256gb-gt1030-2gb-w11pro64-che-1919739/,Код товара: 1919739,,"Компьютер iRU Home 310H5SE, Intel Core i5 11400F, DDR4 16ГБ, 256ГБ(SSD), NVIDIA GeForce GT1030 - 2048 Мб, Windows 11 Professional, черный [1919739]",Нет в наличии,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.citilink.ru/product/pk-iru-home-320a5ge-mt-ryzen-5-5600g-16gb-ssd512gb-rgr-dos-chernyi-1913991/,Код товара: 1913991,,"Компьютер iRU Home 320A5GE, AMD Ryzen 5 5600G, DDR4 16ГБ, 512ГБ(SSD), AMD Radeon Graphics, Free DOS, черный [1913991]",Нет в наличии,IRU,Socket AM4,AMD Ryzen 5 5600G,"3.9 ГГц (4.4 ГГц, в режиме Turbo)",6-ядерный,AMD A520,"16 ГБ, DDR4, DIMM, 2666 МГц",32 ГБ,интегрированный,AMD Radeon Graphics,512 ГБ,Gigabit Ethernet,Free DOS,2 (клавиатура и мышь),2,4,1,,1,1,minitower,500 Вт,черный,7 кг,170 х 350 х 395 мм,Гарантия СЦ производителя,36 мес.,0.54x0.25x0.58 м,11 кг,,,,,,,,,,,,1,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
