Процессор,Гарантия,Объем SSD,Мышь,Цена,Количество ядер,Количество отзывов,Название,Операционная система,Клавиатура,Рейтинг,Блок питания,Разъем для наушников,Графика,Объем оперативной памяти,Разъем для микрофона
11,36.0,512.0,0.0,0.0,6.0,0.0,компьютер iru home 320a5ge,3,0.0,0.0,500.0,1.0,2,8.0,1.0
25,0.0,0.0,0.0,0.0,0.0,0.0,компьютер iru office 310h5sf,0,0.0,0.0,0.0,0.0,1,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,компьютер iru office 310h5sf,0,0.0,0.0,0.0,0.0,1,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,мини пк msi pro dp130 11-609ru,0,0.0,0.0,0.0,0.0,1,0.0,0.0
104,36.0,256.0,0.0,0.0,2.0,0.0,компьютер iru home 312ес,3,0.0,0.0,400.0,1.0,48,8.0,1.0
11,36.0,512.0,0.0,0.0,6.0,0.0,компьютер iru game 325ec,3,0.0,0.0,650.0,1.0,25,16.0,1.0
11,36.0,512.0,0.0,0.0,6.0,0.0,компьютер iru game 325ec,3,0.0,0.0,650.0,1.0,24,16.0,1.0
50,36.0,512.0,0.0,0.0,6.0,0.0,компьютер iru game 515ec,3,0.0,0.0,650.0,1.0,25,16.0,1.0
45,36.0,512.0,0.0,0.0,6.0,0.0,компьютер iru game 315ec,3,0.0,0.0,500.0,1.0,19,16.0,1.0
45,36.0,512.0,0.0,0.0,6.0,0.0,компьютер iru game 315ec,3,0.0,0.0,500.0,1.0,16,8.0,1.0
49,36.0,256.0,0.0,0.0,6.0,0.0,компьютер iru office 310h5sm,8,0.0,0.0,400.0,1.0,51,8.0,1.0
25,0.0,0.0,0.0,0.0,0.0,0.0,компьютер iru game 310h5ge,0,0.0,5.0,0.0,0.0,1,0.0,0.0
50,36.0,512.0,0.0,0.0,6.0,0.0,компьютер iru game 310h5ge,3,0.0,0.0,500.0,1.0,16,16.0,1.0
25,0.0,0.0,0.0,0.0,0.0,0.0,компьютер iru home 310h3sm,0,0.0,5.0,0.0,0.0,1,0.0,0.0
47,12.0,512.0,1.0,0.0,6.0,0.0,компьютер hp 290 g4,8,1.0,0.0,180.0,0.0,49,8.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,неттоп rombica horizon j4 gkj442d,0,0.0,0.0,0.0,0.0,1,0.0,0.0
39,12.0,128.0,1.0,0.0,2.0,0.0,комплект hp 260 g4,8,1.0,0.0,65.0,0.0,46,8.0,0.0
44,36.0,512.0,0.0,0.0,6.0,0.0,компьютер iru office 310h5sm,3,0.0,0.0,400.0,1.0,49,16.0,1.0
49,36.0,256.0,0.0,0.0,4.0,0.0,компьютер iru office 310h5sm,3,0.0,0.0,400.0,1.0,51,16.0,1.0
34,36.0,512.0,0.0,0.0,4.0,0.0,компьютер iru office 310h5sm,3,0.0,0.0,400.0,1.0,49,8.0,1.0
34,36.0,256.0,0.0,0.0,4.0,0.0,компьютер iru office 310h5sm,3,0.0,0.0,400.0,1.0,49,8.0,1.0
25,0.0,0.0,0.0,0.0,0.0,0.0,компьютер lenovo thinkcentre tiny m70q-3,0,0.0,5.0,0.0,0.0,1,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,компьютер iru office 510b5gmi,0,0.0,0.0,0.0,0.0,1,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,компьютер iru home 310h5se,0,0.0,0.0,0.0,0.0,1,0.0,0.0
34,36.0,240.0,0.0,0.0,4.0,0.0,компьютер iru office 310h5sm,3,0.0,0.0,400.0,1.0,49,8.0,1.0
25,0.0,0.0,0.0,0.0,0.0,0.0,неттоп msi cubi n jsl-041ru,0,0.0,0.0,0.0,0.0,1,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,компьютер iru office a310h4tf,0,0.0,0.0,0.0,0.0,1,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,неттоп hiper m8,0,0.0,0.0,0.0,0.0,1,0.0,0.0
34,36.0,240.0,0.0,0.0,4.0,0.0,компьютер iru office 510h4sm,3,0.0,0.0,400.0,1.0,49,8.0,1.0
25,0.0,0.0,0.0,0.0,0.0,0.0,компьютер iru home 310h5se,0,0.0,0.0,0.0,0.0,1,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,компьютер acer aspire xc-1660,0,0.0,0.0,0.0,0.0,1,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,компьютер acer aspire xc-1660,0,0.0,0.0,0.0,0.0,1,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,компьютер acer aspire xc-1660,0,0.0,0.0,0.0,0.0,1,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,компьютер acer aspire xc-1660,0,0.0,0.0,0.0,0.0,1,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,компьютер acer aspire xc-1660,0,0.0,0.0,0.0,0.0,1,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,компьютер hp slimline s01-af1010ur,0,0.0,0.0,0.0,0.0,1,0.0,0.0
